"Data Source","World Development Indicators",

"Last Updated Date","2024-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Russian Federation","RUS","Export volume index (2015 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.3966732495","56.4451918436","61.7944773662","69.6452825982","77.0048254231","81.1982484452","84.9574030965","88.8797359612","87.8045643658","85.9747259403","92.2269433341","90.4209408785","90.232179872","92.9646327457","93.8555016035","100","103.9187885856","107.9113033295","112.8587209984","109.4441028541","109.1277320654","112.7192881258","","",
"Russian Federation","RUS","Transport services (% of commercial service imports)","TM.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6194416603119","16.3667409057164","13.8845729348606","14.9380709868991","16.7367944795773","16.4301427132229","14.2602815177479","14.8609756998117","12.2308777130975","11.6976856183916","11.9017353269311","12.7326047736767","14.392255325094","15.6002279018252","16.9492667245763","15.2656101609102","16.251977962355","17.2448326740547","15.4076194743827","13.9210981341003","12.9676607620728","13.8405663942918","16.1949476234327","16.5736979529118","16.3772418230265","15.7176034053668","18.9986426124031","21.5954873050662","20.1861082558185","20.4961889254849",
"Russian Federation","RUS","Merchandise imports from low- and middle-income economies within region (% of total merchandise imports)","TM.VAL.MRCH.WR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.76461205097566","3.42816771892838","28.8858402050698","31.4019336296189","33.7547764806895","28.9639495109682","27.5567294852472","28.9969977293047","35.9049926079165","20.7449399409875","24.4577884763265","25.3850035381091","18.4760599721766","20.4323416466634","15.4826538026232","17.468079647533","16.4824165046071","11.7272595246537","13.4878005106929","14.7987658184087","16.8257703168692","15.2571142297447","14.5620363973782","14.5164374070744","12.8125230704238","13.1025117891357","13.5927740541451","13.7504837335345","14.0033225294906","","","",
"Russian Federation","RUS","Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports)","TM.VAL.MRCH.R5.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.19512655296815","5.30878180615209","1.65986455536317","1.53191728543223","1.63298466866168","1.8047353138015","1.76746280320667","2.41640224686805","1.81923688350361","1.76922939949969","1.41083263462757","1.28760341154663","1.21665205536211","1.04506529148435","1.00851799238418","0.889367232583173","0.870423701775414","1.28953755372682","1.31474367373502","1.26873356992455","1.32808855357425","1.41301953252245","1.59259115879289","1.89363665763909","1.99315010314482","1.93957556855877","1.9914778552482","2.28861367319518","2.12171403275288","","","",
"Russian Federation","RUS","Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports)","TM.VAL.MRCH.R1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.71128085210998","10.8758630228133","3.20068104447372","2.41253265238159","3.86115450147598","3.3972240387382","3.58360188232633","3.95823386197044","3.81404564501869","5.7575357133682","7.00412562339853","7.43078451443967","8.58703512121986","9.26119013941234","11.5369794954517","14.1704109735399","15.0276333028691","16.5236662492925","20.0600872900736","17.6437093858973","18.8151290342433","19.5779563068512","20.6132656586516","22.9007381778908","25.0467889283912","25.5417982587197","25.9911319216033","26.3216052702079","27.8865352037333","","","",
"Russian Federation","RUS","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.10054486098327","2.0529382959715","0.597771449837414","0.461213138833","0.239414568840122","0.246017342129123","0.492978585186697","0.529171262779691","0.371627165241965","0.327150524648163","0.313323693961082","0.34741566794005","0.342248867951683","0.440935619055356","0.500364166339267","0.372566827045836","0.431401791894524","0.499918676096463","0.444192556085833","0.517791341228606","0.520166394508442","0.620921286356983","0.668932828802556","0.753525164470077","0.860676780894068","0.711984175003759","0.755610453454591","0.715230383550126","0.76422003543188","","","",
"Russian Federation","RUS","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.68","5.1","5.98","5.32","6.42","7.76","8.7","8.6","7.79","7.28","8.53","7.16","7.5","6.84","7.88","9.14","8.4","8.67","9.91","9.36","10.37","9.99","","",
"Russian Federation","RUS","Import unit value index (2015 = 100)","TM.UVI.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.9","76.2","75.4","78.5","84.1","88.1","92.1","98.3","110.1","108.5","110.4","120.4","117.2","120.1","117.9","100","97.4","103.9","106.6","102.8","100.4","111.3","116.5","113.7",
"Russian Federation","RUS","Tariff rate, most favored nation, simple mean, primary products (%)","TM.TAX.TCOM.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.27","7.77","","9.62","10.11","","","","9.91","10.1","","","10.14","","10.2","9.93","10.2","10.18","10.18","10.32","9.9","8.9","8.36","8.23","7.6","8","11.65","7.52","7.97","","",
"Russian Federation","RUS","Binding coverage, primary products (%)","TM.TAX.TCOM.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","99.92","99.92","99.92","","",
"Russian Federation","RUS","Tariff rate, most favored nation, simple mean, all products (%)","TM.TAX.MRCH.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.81","11.69","","11.65","12.62","","","","10.87","10.68","","","10.58","","10.05","9.9","9.95","9.01","8.96","9.06","8.83","8.07","7.52","6.79","6.42","6.42","8.52","6.33","6.86","","",
"Russian Federation","RUS","Binding coverage, all products (%)","TM.TAX.MRCH.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","99.98","99.98","99.98","","",
"Russian Federation","RUS","Tariff rate, most favored nation, simple mean, manufactured products (%)","TM.TAX.MANF.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.77","12.56","","12.21","13.28","","","","11.11","10.82","","","10.68","","9.97","9.85","9.83","8.62","8.54","8.59","8.43","7.75","7.2","6.26","5.99","5.85","7.44","5.89","6.46","","",
"Russian Federation","RUS","Binding coverage, manufactured products (%)","TM.TAX.MANF.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Russian Federation","RUS","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9760000000","11362000000","13427000000","16082000000","17963000000","18850000000","22456000000","26401000000","23785000000","30169000000","37343000000","48096000000","59504000000","55383000000","38432000000","27654000000","35584000000","38791000000","40611000000","10800000000","","","",
"Russian Federation","RUS","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1154000000","1238000000","1377000000","1732000000","1935000000","2092000000","2979000000","3979000000","3003000000","4409000000","5633000000","7117000000","8210000000","7692000000","4766000000","5035000000","5993000000","7144000000","6274000000","2107000000","","","",
"Russian Federation","RUS","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10290000","16208000","17463000","16188000","18820000","21169000","21595000","23309000","22521000","22064000","22201000","22486000","22909000","23676000","21339000","22281000","24932000","28177000","30792000","32421000","33729000","24571000","24390000","24551000","24419000","6359000","","","",
"Russian Federation","RUS","Urban population growth (annual %)","SP.URB.GROW","","2.76258577549577","2.73118845754455","2.70090299390757","2.66959093181864","2.63326880497099","2.06175043917211","2.03212699651261","2.00269506372148","1.96607980859363","1.91147262493452","1.85777735798236","1.82958334822252","1.80137786370445","1.7732893161219","1.74747711217265","1.85122058884438","1.82150194902889","1.79768247502305","1.58274931954336","1.35112612736852","1.29918653747044","1.25034281107982","1.21223929257588","1.36199999749494","1.3707485099111","1.30398021018832","1.27487515226714","1.21837924645343","0.882690364366183","0.16256753738119","0.279868714119569","0.0915287085862288","-0.0589331401142587","-0.0410813032484779","-0.0271011383291829","-0.152265821437878","-0.170794256531693","-0.17093876523409","-0.316093621727179","-0.426068727524834","-0.429544052386161","-0.466841006203021","-0.410158871957287","-0.34136940906381","-0.320178954508602","-0.266208543667034","-0.109882303334064","0.0172123796302606","0.0898730057170387","0.105983774408558","0.179096921119271","0.331562965693372","0.39502824009733","0.417383739538662","0.414487431579819","0.412583122782682","0.363824269502753","0.261746891833096","0.244631028977759","0.0804474985003835","-0.10322377788801","-0.096945927923472","-0.0127140524321384",
"Russian Federation","RUS","Completeness of death registration with cause-of-death information (%)","SP.REG.DTHS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8","","","","","99.4","","","","","99.9","","","","","","","99.3","100","","","","","100","","","","","","","","",
"Russian Federation","RUS","Completeness of birth registration, male (%)","SP.REG.BRTH.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","",
"Russian Federation","RUS","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","55.186313461819","55.0621193473547","54.9487261216161","54.8451153201173","54.751159502678","54.6677029953374","54.5925521402272","54.5237018377438","54.4614165075221","54.4070168916003","54.4387410666748","54.4701626828752","54.4168361125556","54.3579811006064","54.2989060459169","54.2404644441086","54.1774190361523","54.1059610900319","54.0295001382218","53.9659717186341","53.9248874577484","53.861353539235","53.7807583635442","53.7129721560998","53.6421831446417","53.570755949933","53.4896028020256","53.3927131627119","53.2948599306038","53.2114601255423","53.1563065639752","53.1283914289794","53.1124159333058","53.101722650755","53.0899070568718","53.1017040819285","53.134283756833","53.1557744306704","53.1720937827629","53.1992575703991","53.2454702729898","53.3123822640996","53.3848772950435","53.4558994550059","53.5348099402358","53.6170363322882","53.684633849406","53.7221832228225","53.7417082366674","53.749397056208","53.7440160700913","53.7271989062656","53.7026009683707","53.6756500059607","53.6540129197431","53.6368781936385","53.6148756953332","53.5901596696156","53.5707487006859","53.56393962302","53.55968968725","53.5457361902541","53.5440809723326","53.5651475788027",
"Russian Federation","RUS","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3787.80615234375","3595.88061523438","3332.10986328125","3368.71264648438","3441.99560546875","3450.99829101562","3371.53125","3355.68212890625","3302.67407226562","3224.37182617188","3235.55078125","3276.58129882812","3153.67724609375","3090.63232421875","3086.45458984375","3124.333984375","3089.55810546875","3064.15551757812","3086.5908203125","3109.76318359375","2959.9658203125","2825.53955078125","2787.24633789062","2749.4853515625","2724.9072265625","2675.5546875","2697.892578125","",
"Russian Federation","RUS","Age dependency ratio (% of working-age population)","SP.POP.DPND","57.4705090677439","58.7266882123478","58.8168627594349","58.5631738279379","57.7260887306109","56.617692761229","55.5702353088293","54.4307461115817","53.4325937298708","52.3786136596926","51.1039012196434","50.0157336083864","49.1892861985564","48.3473016448717","47.5959999528337","46.9777551248526","46.4817775225047","46.2317862991668","46.1863650678199","46.3778738019684","46.7357610788402","46.7567780823076","46.6620228500854","46.9866578284594","47.4078969904996","47.5758639837564","47.6864143707257","47.8988621463866","48.2450689842227","48.6714122236362","49.0447864912524","49.4146959612107","49.7222620342946","49.8018237528378","49.6730171908853","49.3617913978232","48.929552191967","48.1911076034732","46.8046745891395","45.0653585397066","43.5652823296039","42.3668405184076","41.5231777036921","41.1118911605145","40.933146045048","40.7583002208105","40.542928781967","40.2034276919991","39.6340464969755","39.060138267231","38.642521135056","38.8324315097642","39.7122076623378","40.7840417932466","42.1236258137655","43.6560400391556","45.0865219275749","46.4109081650047","47.5290734735912","48.5943754955694","49.5678005245706","50.271723309629","50.9772520257906","51.7902694468508",
"Russian Federation","RUS","Population ages 75-79, male (% of male population)","SP.POP.7579.MA.5Y","0.700820747640927","0.714898916391505","0.719786440049456","0.732130901991492","0.737074049714644","0.724764081439116","0.725144516640863","0.730112179488003","0.734588640824879","0.74491673151847","0.759752197640846","0.771741684877094","0.772149993098101","0.758738213485296","0.754590735191759","0.76121714130103","0.767756078385674","0.788804968673029","0.832673078151226","0.878850063700589","0.923394923640853","0.961320498006261","0.992514884657155","1.01638464498066","1.03074405999075","1.05406789331527","1.08057766120255","1.11037707011312","1.14031031898611","1.16968164703572","1.16798821027018","1.10715681703682","1.02491423666953","0.950225067415436","0.894329877833426","0.857757154347357","0.857354875801322","0.885507583392513","0.932601387542","1.01281394110727","1.12712310841157","1.28921655020614","1.4884063365277","1.68274292375194","1.83274583872729","1.94150827349495","1.98413637532762","1.94730970031877","1.8428099715835","1.70710650771157","1.63308832283478","1.64963350717002","1.77153139102966","1.95561422240895","2.13189641211503","2.23751684311453","2.24314997449594","2.09813802213455","1.81523750025933","1.51890646171101","1.28949734238336","1.21226405169111","1.32571290341278","1.56763340842344",
"Russian Federation","RUS","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","5.98472620909201","6.10616421931908","6.18800094923543","6.29037289567932","6.42537064161113","6.60044567418407","6.79737762661207","6.98520675242286","7.22040605565843","7.46610181593194","7.67249070748741","7.89489118633713","8.14742826949543","8.39067254647635","8.65271000736775","8.92611811671351","9.20002589119131","9.49523476476394","9.78079299878531","10.022935889905","10.1770116597995","10.1198560491973","9.93464825569018","9.81957153950178","9.73647218232781","9.60525471066816","9.49581187307898","9.4570728969436","9.5063845079177","9.69769526639218","9.98846214054473","10.3469495729005","10.8065425962212","11.2632829808487","11.603934235509","11.8845433001939","12.1191718253316","12.2950368046245","12.3598336229779","12.3089299512212","12.3296983445071","12.4894858434407","12.7651362379616","13.1117706548187","13.4632893703856","13.7404731533261","13.9028214051527","13.8474730635853","13.503280698226","13.0561356274812","12.7006113070257","12.5963495041925","12.7129961766369","12.883783946717","13.1683587965298","13.534464750748","13.8715252574284","14.2409291689874","14.6302500942335","15.063299330246","15.4721422383228","15.7333987949149","16.0755362936472","16.6046427349856",
"Russian Federation","RUS","Population ages 65 and above, female (% of female population)","SP.POP.65UP.FE.ZS","7.6205363539079","7.81004773640849","7.95338178253006","8.13347400173062","8.35767676116318","8.64640907341322","8.97908366591087","9.28725165977548","9.64046576351524","9.99473857802201","10.2812562733146","10.589108929833","10.9431519561445","11.2818745778282","11.6441073569419","12.0191288579227","12.3929174103707","12.8013768934314","13.2020925638404","13.5462228182187","13.774464309738","13.7515488560577","13.5679910863985","13.4506791503932","13.3751522006174","13.2389406737495","13.1279215840753","13.1100561970348","13.2031937503236","13.4596477136585","13.8175833396145","14.213154499235","14.6801955202529","15.1217813396179","15.4280898844559","15.6711536498539","15.861373163362","15.9945966562987","16.0133145219998","15.9004399722909","15.8698759160407","15.9992422200629","16.2626348480726","16.630745349716","17.0254528748359","17.3346698207512","17.5190238763223","17.46561857351","17.087186399151","16.5881386700339","16.1872566790478","16.0681091652507","16.1983103830268","16.3824000610071","16.693885905257","17.0898706003578","17.44734021962","17.8473393346553","18.2738836025444","18.758737343996","19.2294906630009","19.5381052992274","19.9325039228323","20.529026356947",
"Russian Federation","RUS","Population ages 60-64, male (% of male population)","SP.POP.6064.MA.5Y","2.19035566704806","2.17330522266637","2.17810501702875","2.26841405614742","2.39290891413862","2.51783093628523","2.66281592878797","2.82313349484318","2.93191213159486","3.01904240732824","3.11088118902437","3.20212611310437","3.29661538654727","3.37566942150838","3.42859091221708","3.38541485503719","3.18793379860661","2.90179669003925","2.70408809062269","2.55156064099644","2.38773826856034","2.35433468204851","2.42465279160851","2.51730682550092","2.68275543213419","2.97433252099245","3.38985173559249","3.91666093313107","4.44091676451979","4.86675776398106","5.16356653140538","5.26072188915442","5.16617631922886","4.8875028532683","4.48374140091145","4.21352494597795","4.17405537968528","4.35873508181825","4.73058378212435","5.13897864118703","5.36590704903237","5.3474650249384","4.97209924398364","4.25912407212865","3.51328855341073","2.94097397873671","2.72214229855638","2.90875166160891","3.37402233318635","4.0157210494629","4.65521624473354","5.05499389731855","5.27645815752254","5.44519161863688","5.55509166357829","5.64607865412099","5.75028589520108","5.86154688344295","6.0007108331288","6.11400385162973","6.22601504189343","6.33304250424869","6.36103795211863","6.3330248590875",
"Russian Federation","RUS","Population ages 50-54, male (% of male population)","SP.POP.5054.MA.5Y","4.23662119146365","4.33170278362542","4.39370232931375","4.47134825284363","4.53137596491079","4.47455172414093","4.24211515131808","3.9002341503796","3.64055750062982","3.44059610173524","3.24547652355616","3.21895257117795","3.32970219977845","3.45917071474186","3.69258785997943","4.13002399557967","4.72816343501406","5.45824134522121","6.1873356572823","6.7813431485615","7.16237060650714","7.24692689246111","7.04366190781983","6.59994236911546","6.04565166369121","5.66882017822793","5.57384127131944","5.75662634062425","6.1732189431874","6.66975641398168","6.96272991906526","6.95453687060498","6.52177834443511","5.63127566088229","4.63947540763647","3.86149966250464","3.52592185403936","3.70688079173729","4.28810002420205","5.123758138057","5.95627071389835","6.47638163735185","6.77317114655374","7.00523017619908","7.15443330483964","7.27119037023848","7.40352053840435","7.5261158788847","7.66669466871281","7.77328141605645","7.87446919550901","7.98262015733632","7.98181521611004","7.88065109677849","7.70043808945934","7.37845105399992","6.96545169164326","6.59037518722808","6.28209496630286","6.08210766464704","6.05731107962761","6.15509398432522","6.3036570197343","6.46870767454393",
"Russian Federation","RUS","Population ages 40-44, male (% of male population)","SP.POP.4044.MA.5Y","4.02718775807588","3.94743865730068","4.03277058650331","4.16463134838239","4.42500471623533","4.92801321669146","5.63696707672818","6.53693982109254","7.45228478845489","8.18965302680197","8.6934918735071","8.84501171266523","8.61752770558455","8.1166850877194","7.48002982911901","7.03674100650447","6.9559786529846","7.21418000612416","7.70936906014004","8.25922535483722","8.53666029669576","8.46329719072795","7.85076593323759","6.70418118632811","5.51242657649634","4.58833617313223","4.16031675637349","4.31867469715463","4.92974894035086","5.84175131407529","6.76310396732184","7.34614553355236","7.7123877201088","8.0080369971846","8.16874619949034","8.28708597936441","8.42630643118461","8.54747611475291","8.69847307198934","8.82153282750598","8.92660655532934","9.03196249226696","9.03480539881029","8.93030564101204","8.72107957566854","8.35685862176315","7.90396247653373","7.47975248875678","7.11495464769617","6.8708521731888","6.81233939822453","6.88392820271502","7.01020007434248","7.1520176748567","7.25976552475171","7.30661327288747","7.3440496460639","7.39537631774517","7.47048816903075","7.59696381689994","7.7751427759726","7.86929744313934","7.94490220977287","8.17335283736942",
"Russian Federation","RUS","Population ages 30-34, male (% of male population)","SP.POP.3034.MA.5Y","10.3686164435442","10.4655792768918","10.1419367662047","9.5104368630299","8.74330306897624","8.21115525026718","8.04506345190441","8.30098330549239","8.86346912552441","9.51882293112888","9.86501786098129","9.7846775925294","9.06146840249723","7.72923270318718","6.35927123138185","5.30344669779133","4.83752172150978","5.12328817543091","5.92157326925263","6.92794754141606","7.89328185357696","8.44473817435069","8.68887281533337","8.89966092461471","9.03018027844016","9.13211517580756","9.23135025389273","9.28396008126188","9.36350207000062","9.41083754683095","9.40657233131778","9.41364740790412","9.36655994436112","9.2229081869289","9.0007446443942","8.65350530376661","8.20694472261887","7.75604390317812","7.36067097952708","7.11150491108468","7.07040422686582","7.15723108622493","7.31553505528167","7.49237983608934","7.62604159304084","7.71819712939631","7.80223613509065","7.87738429308259","7.96093937788002","8.08313179456706","8.23461204594978","8.2794136549809","8.30181060673576","8.48350770272902","8.66943014276273","8.78750927919207","9.03628999219243","9.35441430813091","9.46546303316557","9.44940797180703","9.38010183127513","9.15981648017326","8.72070477689941","8.13164784586808",
"Russian Federation","RUS","Population ages 20-24, male (% of male population)","SP.POP.2024.MA.5Y","11.5503383213069","11.3214856598871","10.3963487053367","8.80331524031027","7.16830475950296","5.9255640473313","5.36859438581405","5.6292012523909","6.489083825641","7.72565011103368","8.94866750905024","9.62027043748347","9.86446189391121","10.0143989019113","10.0592103792369","10.0888171247158","10.1357691447057","10.1862997719633","10.351351358004","10.4514795683786","10.4322508079096","10.402241969617","10.287386986091","10.0057945018033","9.58568392782188","9.0946029019018","8.55144184196839","8.00592251410896","7.532892242499","7.22614154828194","7.0981645937423","7.08852401496843","7.18199885981877","7.34906840448231","7.50174657397376","7.59485490359559","7.6896999894814","7.7660105576946","7.8530204863473","7.99756573531196","8.15845650397776","8.22754571368936","8.35209139066943","8.63546465822595","8.86394284295248","8.97951117632078","9.18600070598926","9.45486610377151","9.52279515247076","9.49315010654101","9.40693765199349","9.12900758408342","8.62598619925618","7.98466321210109","7.32946396059953","6.70873053141619","6.17599369697735","5.77614715058105","5.52996903256585","5.37564243092137","5.27324302301018","5.25267852155165","5.28625332838093","5.35604077119534",
